icao24,callsign,origin_country,longitude,latitude,baro_altitude,velocity,heading,vertical_rate,geo_altitude,speed_diff,alt_diff,movement
a08620,N1328S  ,United States,-96.6081,30.8058,861.06,61.43,94.8,-1.95,861.06,-121.43,-5212.08,1
a08663,AAL1667 ,United States,-97.0447,32.9028,0.0,0.0,45.0,0.0,0.0,-61.43,-861.06,0
a086b4,DAL2095 ,United States,-114.8313,42.6937,9883.14,209.59,310.02,-11.05,10073.64,209.59,10073.64,1
a086ce,EDV5348 ,United States,-73.8634,40.7724,0.0,0.0,42.19,0.0,0.0,-209.59,-10073.64,0
a08714,RPA4684 ,United States,-82.6398,39.9779,853.44,113.86,273.11,-0.33,883.92,113.86,883.92,1
a088c2,N1330V  ,United States,-116.5364,43.5883,723.9,34.69,125.34,-1.95,792.48,-79.17,-91.43999999999994,1
a0899e,N13365  ,United States,-157.9212,21.3132,-30.48,0.0,0.0,0.0,22.86,-34.69,-769.62,0
a08a1a,AAL2215 ,United States,-86.2931,39.7281,205.74,77.49,224.19,-3.58,236.22,77.49,213.36,1
a08a6b,DAL1417 ,United States,-73.8601,40.7702,0.0,0.0,267.19,0.0,0.0,-77.49,-236.22,0
a08a85,EDV4695 ,United States,-80.6522,36.2141,9296.4,240.83,41.8,-5.53,9563.1,240.83,9563.1,1
a08b2b,LFA682  ,United States,-81.242,28.8002,182.88,53.05,272.78,0.33,243.84,-187.78000000000003,-9319.26,1
a08d22,N1345P  ,United States,-97.9692,35.1325,548.64,37.59,177.65,-4.23,518.16,-15.459999999999994,274.31999999999994,1
a08e1e,DAL1189 ,United States,-112.0453,40.8203,1889.76,104.43,275.65,6.5,1958.34,66.84,1440.1799999999998,1
a08e3c,EDV5418 ,United States,-84.435,33.6366,0.0,7.72,87.19,0.0,0.0,-96.71000000000001,-1958.34,0
a08e46,FDX446  ,United States,-90.0784,35.3512,1143.0,123.53,106.7,0.33,1196.34,115.81,1196.34,1
a08e82,RPA4380 ,United States,-74.1356,40.4716,1722.12,123.36,43.48,-5.53,1790.7,-0.1700000000000017,594.3600000000001,1
a08efa,N135NK  ,United States,-82.9904,34.7191,381.0,44.09,191.44,-1.3,487.68,-79.27,-1303.02,1
a0919e,FFL1425 ,United States,-82.2558,34.8474,441.96,54.37,32.64,-2.6,518.16,10.279999999999994,30.47999999999996,1
a091c5,XAA8395 ,United States,-75.9948,39.3717,5044.44,209.69,36.42,0.33,5128.26,155.32,4610.1,1
a09239,RPA9930 ,United States,-80.1633,40.4845,510.54,62.81,272.35,-3.25,541.02,-146.88,-4587.24,1
a09322,SKW5939 ,United States,-94.8523,38.345,10668.0,241.43,104.18,0.0,10904.22,178.62,10363.199999999999,1
a09402,N1361M  ,United States,-122.2511,37.5141,0.0,3.34,140.62,0.0,0.0,-238.09,-10904.22,0
a0950a,N13686  ,United States,-117.0188,43.5701,1882.14,47.18,205.17,0.0,1935.48,43.84,1935.48,1
a09533,AAL1068 ,United States,-86.7959,21.2744,2522.22,134.7,347.87,12.68,2651.76,87.51999999999998,716.2800000000002,1
a0954d,N137BB  ,United States,-80.6765,35.5067,13106.4,257.79,178.86,0.0,13418.82,123.09000000000003,10767.06,1
a09552,N137BG  ,United States,-99.3864,37.2013,13106.4,181.93,219.72,-0.33,13357.86,-75.86000000000001,-60.95999999999913,1
a09590,DAL3123 ,United States,-106.3857,36.8681,8839.2,236.54,139.76,0.33,9029.7,54.609999999999985,-4328.16,1
a095aa,EDV4933 ,United States,-84.9546,44.025,10363.2,177.5,282.38,0.0,10302.24,-59.03999999999999,1272.539999999999,1
a0980e,N13732  ,United States,-82.4963,28.4682,91.44,42.95,6.19,-3.58,167.64,-134.55,-10134.6,1
a09852,UAL1848 ,United States,-77.6144,41.4619,10058.4,275.13,100.99,0.0,10111.74,232.18,9944.1,1
a09884,N1377E  ,United States,-88.635,44.2459,701.04,51.86,100.86,0.98,693.42,-223.26999999999998,-9418.32,1
a098f6,AAL1071 ,United States,-85.2518,35.8959,10058.4,256.94,99.22,0.0,10363.2,205.07999999999998,9669.78,1
a09947,DAL851  ,United States,-88.2714,33.1219,11582.4,212.62,242.32,-0.33,11955.78,-44.31999999999999,1592.58,1
a09a90,SKW5833 ,United States,-102.7464,34.5645,9753.6,177.91,232.4,0.0,10035.54,-34.71000000000001,-1920.2399999999998,1
a09b53,N1380T  ,United States,-80.3593,25.9777,518.16,78.36,277.54,0.98,579.12,-99.55,-9456.42,1
a09c6e,N1388W  ,United States,-90.0315,30.3256,1447.8,65.01,320.14,2.28,1516.38,-13.349999999999994,937.2600000000001,1
a09cad,AAL3277 ,United States,-65.1357,16.6985,10668.0,250.48,132.67,-0.33,11247.12,185.46999999999997,9730.740000000002,1
a09cfe,DAL1130 ,United States,-71.0245,42.3639,0.0,0.0,272.81,0.0,0.0,-250.48,-11247.12,0
a0a092,N14CJ   ,United States,-92.2845,29.2524,13106.4,202.05,279.82,0.0,13594.08,202.05,13594.08,1
a0a23d,N14VL   ,United States,-83.2643,29.1649,5280.66,151.73,136.24,0.0,5478.78,-50.32000000000002,-8115.3,1
a0a401,N140PM  ,United States,-116.9031,43.9976,2095.5,84.84,112.83,-2.93,2148.84,-66.88999999999999,-3329.9399999999996,1
a0a522,UAL202  ,United States,-114.3352,41.2482,11582.4,241.1,252.11,0.0,11696.7,156.26,9547.86,1
a0a581,N1403R  ,United States,-80.5278,26.1434,464.82,33.57,105.1,1.3,525.78,-207.53,-11170.92,1
a0a601,CXK183  ,United States,-94.3403,44.8021,647.7,48.78,332.35,-3.25,655.32,15.21,129.54000000000008,1
a0a622,N1408B  ,United States,-122.3185,40.4985,822.96,53.55,188.29,0.98,845.82,4.769999999999996,190.5,1
a0a6c5,DAL976  ,United States,-122.3815,37.6156,0.0,1.03,118.12,0.0,0.0,-52.519999999999996,-845.82,0
a0a80e,SKW4759 ,United States,-96.7727,43.6347,678.18,76.89,155.49,-3.58,701.04,75.86,701.04,1
a0a8df,UAL1343 ,United States,-82.946,42.8628,10972.8,181.34,280.13,0.0,10911.84,104.45,10210.8,1
a0a8ee,N1411M  ,United States,-109.9276,35.2796,12496.8,245.32,103.34,0.0,12801.6,63.97999999999999,1889.7600000000002,1
a0a903,UAL2647 ,United States,-106.5251,41.9347,11277.6,249.92,80.4,0.0,11315.7,4.599999999999994,-1485.8999999999996,1
a0a91e,UAL2206 ,United States,-78.454,37.541,11582.4,219.93,219.69,1.95,11772.9,-29.98999999999998,457.1999999999989,1
a0a91f,UAL311  ,United States,-110.1202,38.2487,10972.8,218.88,241.81,0.0,11094.72,-1.0500000000000114,-678.1800000000003,1
a0a923,UCA4247 ,United States,-73.4237,40.4985,8229.6,255.15,63.8,0.0,8321.04,36.27000000000001,-2773.6799999999985,1
a0a967,UCA4241 ,United States,-100.0521,34.1524,10668.0,240.39,128.83,0.65,10949.94,-14.76000000000002,2628.8999999999996,1
a0a98f,UCA4815 ,United States,-78.138,38.3781,2918.46,152.08,226.1,-0.33,3017.52,-88.30999999999997,-7932.42,1
a0a9d1,UCA3255 ,United States,-78.7095,36.7856,8229.6,239.42,41.6,0.33,8458.2,87.33999999999997,5440.68,1
a0a9f6,UCA4236 ,United States,-96.6508,33.1259,10355.58,232.46,176.45,0.0,10690.86,-6.9599999999999795,2232.66,1
a0a9fe,N1419D  ,United States,-81.1878,29.1283,403.86,45.13,65.77,-0.98,480.06,-187.33,-10210.800000000001,1
a0aa2b,AAL3121 ,United States,-117.2023,32.7328,0.0,0.0,84.38,0.0,0.0,-45.13,-480.06,0
a0aa7c,DAL1185 ,United States,-112.471,39.3627,7757.16,216.46,24.13,-10.08,7879.08,216.46,7879.08,1
a0aa9e,FFS42   ,United States,-82.5023,28.4815,213.36,50.0,183.54,-1.63,228.6,-166.46,-7650.48,1
a0ab8d,EJA142  ,United States,-96.4627,37.382,12496.8,290.61,70.35,0.0,12755.88,240.61,12527.279999999999,1
a0abc5,SKW5834 ,United States,-106.7514,35.0629,2682.24,137.77,282.95,1.63,2758.44,-152.84,-9997.439999999999,1
a0acc5,CXK40   ,United States,-90.7246,38.3848,883.92,47.67,330.95,0.0,876.3,-90.10000000000001,-1882.14,1
a0acc6,N1422K  ,United States,-118.3284,33.7966,68.58,35.51,308.53,-2.93,60.96,-12.160000000000004,-815.3399999999999,1
a0acf9,UAL1183 ,United States,-72.2202,41.4589,7010.4,241.89,64.96,0.0,7071.36,206.38,7010.4,1
a0acff,UAL422  ,United States,-87.7467,38.3335,9448.8,262.83,94.94,0.0,9677.4,20.939999999999998,2606.04,1
a0ad24,UAL1217 ,United States,-104.6829,39.8522,0.0,1.8,253.12,0.0,0.0,-261.03,-9677.4,0
a0afca,N143WA  ,United States,-147.8259,64.9758,1028.7,79.28,357.77,2.93,944.88,77.48,944.88,1
a0b1ea,DAL2185 ,United States,-99.8117,42.6438,11277.6,264.74,60.3,-0.33,11330.94,185.46,10386.060000000001,1
a0b2db,N144PK  ,United States,-79.2335,40.7223,13114.02,212.3,227.65,0.0,13136.88,-52.44,1805.9399999999987,1
a0b38e,N144WP  ,United States,-94.2,36.3534,594.36,60.72,358.54,-2.28,586.74,-151.58,-12550.14,1
a0b5c5,FDX266  ,United States,-116.1241,32.9005,12199.62,222.98,301.89,0.0,12542.52,162.26,11955.78,1
a0b725,N145VG  ,United States,-98.4549,22.0886,12329.16,242.88,91.34,4.88,12923.52,19.900000000000006,381.0,1
a0b7b6,UAL1113 ,United States,-83.5939,29.6421,11269.98,248.85,150.26,-0.33,11689.08,5.969999999999999,-1234.4400000000005,1
a0b7b7,UAL1732 ,United States,-76.2926,43.0823,9753.6,182.19,271.62,0.0,9761.22,-66.66,-1927.8600000000006,1
a0b7d9,UAL1328 ,United States,-83.5662,42.7741,10622.28,183.36,279.04,-4.88,10637.52,1.170000000000016,876.3000000000011,1
a0b7dc,UAL294  ,United States,-107.7545,31.1198,9753.6,212.82,192.42,0.0,10111.74,29.45999999999998,-525.7800000000007,1
a0b7de,UAL660  ,United States,-115.3744,34.6742,9136.38,239.79,198.51,0.0,9403.08,26.97,-708.6599999999999,1
a0b7df,UAL2164 ,United States,-95.3902,39.7231,9753.6,188.71,244.83,0.0,9928.86,-51.079999999999984,525.7800000000007,1
a0b7fa,UAL1856 ,United States,-80.1539,41.7952,10119.36,284.94,99.04,-3.9,10187.94,96.22999999999999,259.0799999999999,1
a0b7fb,UAL2466 ,United States,-83.4608,31.1749,10355.58,234.1,341.68,0.0,10728.96,-50.84,541.0199999999986,1
a0b7fd,UAL1659 ,United States,-89.7697,29.6473,10660.38,239.34,178.15,0.0,11094.72,5.240000000000009,365.7600000000002,1
a0b7fe,UAL2741 ,United States,-81.5296,39.2926,10363.2,191.56,277.72,0.0,10553.7,-47.78,-541.0199999999986,1
a0b801,UAL1803 ,United States,-99.9277,40.8832,9761.22,190.46,260.36,0.0,9875.52,-1.0999999999999943,-678.1800000000003,1
a0b802,UAL1520 ,United States,-90.5426,33.5783,10355.58,215.82,297.24,0.0,10728.96,25.359999999999985,853.4399999999987,1
a0b803,UAL530  ,United States,-113.795,36.4198,10347.96,216.18,230.02,0.0,10546.08,0.36000000000001364,-182.8799999999992,1
a0b81d,UAL405  ,United States,-116.9992,34.207,6880.86,217.68,250.97,-13.66,7117.08,1.5,-3429.0,1
a0b840,UAL694  ,United States,-90.2328,30.9613,5219.7,187.66,176.23,-10.08,5486.4,-30.02000000000001,-1630.6800000000003,1
a0b841,UAL1686 ,United States,-104.6785,39.8599,0.0,0.0,180.0,0.0,0.0,-187.66,-5486.4,0
a0b845,UAL2494 ,United States,-84.0582,31.976,10355.58,229.94,349.17,0.0,10728.96,229.94,10728.96,1
a0b846,UAL2681 ,United States,-101.898,41.0788,8534.4,225.14,246.72,0.0,8648.7,-4.800000000000011,-2080.2599999999984,1
a0b848,UAL2329 ,United States,-87.9113,41.9674,0.0,11.32,270.0,0.0,0.0,-213.82,-8648.7,1
a0b849,UAL1013 ,United States,-104.6887,39.852,0.0,11.32,270.0,0.0,0.0,0.0,0.0,1
a0b866,UAL1941 ,United States,-88.9817,41.9343,3604.26,157.31,4.13,-0.33,3627.12,145.99,3627.12,1
a0b867,UAL789  ,United States,-91.3526,37.8746,10050.78,274.87,102.32,0.0,10309.86,117.56,6682.740000000001,1
a0b889,UAL2091 ,United States,-88.2819,42.0032,1165.86,95.22,96.2,0.33,1158.24,-179.65,-9151.62,1
a0b88a,UAL1933 ,United States,-90.9423,42.0938,9144.0,198.9,266.74,0.0,9227.82,103.68,8069.58,1
a0b8d6,ARCAT19 ,United States,-116.5468,33.1631,4678.68,88.91,261.68,-0.33,4831.08,-109.99000000000001,-4396.74,1
a0b8fb,AAL886  ,United States,-86.8285,21.1272,2186.94,120.92,299.29,-4.88,2316.48,32.010000000000005,-2514.6,1
a0bafa,WMA3215 ,United States,-79.1062,25.9331,3261.36,79.9,123.18,0.33,3459.48,-41.019999999999996,1143.0,1
a0bcb2,AAL1778 ,United States,-81.6123,33.1241,11117.58,227.01,199.87,5.2,11468.1,147.10999999999999,8008.620000000001,1
a0bcb7,CNS482  ,United States,-120.7386,36.2601,4853.94,133.16,314.06,0.0,4998.72,-93.85,-6469.38,1
a0bf26,UAL2311 ,United States,-77.2763,38.1423,3505.2,183.79,13.76,-10.08,3619.5,50.629999999999995,-1379.2200000000003,1
a0bf3f,N1471U  ,United States,-84.084,36.0026,487.68,52.4,133.41,0.0,563.88,-131.39,-3055.62,1
a0bfcc,N1475V  ,United States,-81.5912,26.3158,769.62,50.46,196.59,0.65,815.34,-1.9399999999999977,251.46000000000004,1
a0c075,AAL2609 ,United States,-98.2051,29.7724,1783.08,124.16,246.3,-0.65,1851.66,73.69999999999999,1036.3200000000002,1
a0c20f,SKW5598 ,United States,-108.0462,34.6051,10668.0,244.62,25.27,0.0,10934.7,120.46000000000001,9083.04,1
a0c42c,AAL2954 ,United States,-79.1147,40.3666,10668.0,271.01,93.16,0.0,10789.92,26.389999999999986,-144.78000000000065,1
a0c5b5,AIP306  ,United States,-87.5995,33.4955,5501.64,115.76,269.24,-0.65,5753.1,-155.25,-5036.82,1
a0c889,N15HD   ,United States,-106.2545,39.8137,11963.4,206.62,263.42,7.15,12085.32,90.86,6332.219999999999,1
a0c896,N15HS   ,United States,-81.2146,29.855,1943.1,92.97,339.26,-1.95,2057.4,-113.65,-10027.92,1
a0c8e4,N15LV   ,United States,-85.9743,38.1111,4419.6,217.14,91.22,-4.88,4518.66,124.16999999999999,2461.2599999999998,1
a0ca0d,N15YS   ,United States,-111.1439,34.9437,12192.0,208.07,267.31,-0.33,12496.8,-9.069999999999993,7978.139999999999,1
a0cbd6,,United States,-87.9317,41.9746,0.0,13.38,180.0,0.0,0.0,-194.69,-12496.8,1
a0cc06,AAL2050 ,United States,-107.2447,32.0631,10972.8,210.06,277.32,0.0,11308.08,196.68,11308.08,1
a0ccd2,N1502E  ,United States,-76.1973,36.2615,121.92,42.2,279.12,3.58,213.36,-167.86,-11094.72,1
a0cdf3,AAL3255 ,United States,-97.0352,32.8975,0.0,0.0,272.81,0.0,0.0,-42.2,-213.36,0
a0cf78,PFT151  ,United States,-114.7991,33.8964,10675.62,284.49,74.15,2.28,10934.7,284.49,10934.7,1
a0cf8d,SKW5543 ,United States,-107.1413,41.4585,10058.4,231.99,132.21,0.0,10096.5,-52.5,-838.2000000000007,1
a0cfbd,AAL1181 ,United States,-87.5971,37.6597,10066.02,238.59,154.04,0.0,10325.1,6.599999999999994,228.60000000000036,1
a0d0e5,N15142  ,United States,-118.517,34.5819,2225.04,51.56,65.22,-2.93,2255.52,-187.03,-8069.58,1
a0d21f,FDX254  ,United States,-89.9898,35.1555,601.98,90.55,179.35,-5.2,701.04,38.989999999999995,-1554.48,1
a0d30c,EJA152  ,United States,-123.2129,46.1439,11879.58,228.69,182.84,0.0,11887.2,138.14,11186.16,1
a0d359,N152TU  ,United States,-118.4234,34.2792,2857.5,65.26,157.28,0.0,2903.22,-163.43,-8983.980000000001,1
a0d374,AAL1283 ,United States,-71.2664,42.7753,6210.3,186.19,295.01,8.78,6240.78,120.92999999999999,3337.56,1
a0d392,N152WA  ,United States,-118.0431,33.7977,853.44,46.03,205.13,0.0,861.06,-140.16,-5379.719999999999,1
a0d6a8,EDV5082 ,United States,-79.6997,40.2038,7924.8,184.89,272.71,0.0,8031.48,138.85999999999999,7170.42,1
a0d6fb,,United States,-100.0285,41.8395,9753.6,159.84,237.49,0.0,9829.8,-25.049999999999983,1798.3199999999997,1
a0d7c1,N1530W  ,United States,-121.5936,39.2167,1920.24,89.0,340.41,0.33,1950.72,-70.84,-7879.079999999999,1
a0d7fb,XBHCG   ,United States,-117.0725,32.3139,960.12,42.4,215.62,-0.33,952.5,-46.6,-998.22,1
a0d90c,AAL2325 ,United States,-88.2657,33.5521,11277.6,249.72,87.64,0.0,11635.74,207.32,10683.24,1
a0dab2,SKW5451 ,United States,-93.0533,31.6829,10972.8,201.02,227.7,0.33,11353.8,-48.69999999999999,-281.9400000000005,1
a0dc5b,N1547C  ,United States,-118.4506,34.0152,0.0,0.0,0.0,0.0,15.24,-201.02,-11338.56,0
a0dd42,FFS55   ,United States,-86.9105,30.9732,312.42,50.58,46.24,-2.28,388.62,50.58,373.38,1
a0de5a,N155SH  ,United States,-86.8835,36.1866,121.92,11.08,201.8,-0.65,152.4,-39.5,-236.22,1
a0de84,N155U   ,United States,-111.8539,41.7837,0.0,1.03,284.06,0.0,0.0,-10.05,-152.4,0
a0df80,VTE3347 ,United States,-111.9983,33.4397,0.0,11.83,84.38,0.0,0.0,10.8,0.0,1
a0e086,AAL2874 ,United States,-88.0793,22.2585,7520.94,213.9,134.81,-9.75,7924.8,202.07,7924.8,1
a0e211,N156SH  ,United States,-118.1376,33.754,198.12,40.06,114.26,0.65,198.12,-173.84,-7726.68,1
a0e276,N156WJ  ,United States,-78.8197,30.9422,12192.0,234.75,196.29,-0.65,12519.66,194.69,12321.539999999999,1
a0e431,AAL2084 ,United States,-78.6048,34.1698,10668.0,240.95,49.85,0.0,10995.66,6.199999999999989,-1524.0,1
a0e466,N157CD  ,United States,-120.4589,38.3244,3436.62,71.4,150.66,0.0,3528.06,-169.54999999999998,-7467.6,1
a0e57d,N157PH  ,United States,-81.8801,40.3086,6370.32,217.14,10.51,-9.43,6469.38,145.73999999999998,2941.32,1
a0e5b0,N157RJ  ,United States,-113.8527,36.4059,3139.44,74.11,211.37,1.3,3223.26,-143.02999999999997,-3246.12,1
a0e5d7,SKW5985 ,United States,-93.2496,37.3182,10668.0,248.29,119.27,0.0,10911.84,174.18,7688.58,1
a0e607,,United States,-66.5597,18.728,3124.2,146.16,118.37,-5.53,3253.74,-102.13,-7658.1,1
a0e6c4,UAL382  ,United States,-80.1699,37.4518,12192.0,205.9,236.83,0.0,12405.36,59.74000000000001,9151.62,1
a0e6c6,UAL2070 ,United States,-85.1753,32.7361,11887.2,239.54,160.16,-11.38,12260.58,33.639999999999986,-144.78000000000065,1
a0e78e,N1577S  ,United States,-87.1452,34.062,792.48,80.98,306.21,-16.26,1516.38,-158.56,-10744.2,1
a0e7f4,AAL2048 ,United States,-118.4232,33.9356,358.14,80.67,264.14,16.26,365.76,-0.3100000000000023,-1150.6200000000001,1
a0e956,EJA158  ,United States,-77.8825,39.2673,1988.82,157.56,87.57,-6.18,2057.4,76.89,1691.64,1
a0ea44,N1580E  ,United States,-80.3334,25.9965,274.32,45.27,89.35,-5.2,342.9,-112.28999999999999,-1714.5,1
a0ecb1,N159M   ,United States,-91.2205,42.9906,12184.38,191.09,253.42,-0.33,12176.76,145.82,11833.86,1
a0efd3,BRW16   ,United States,-93.4522,44.805,525.78,46.78,98.22,-2.28,533.4,-144.31,-11643.36,1
a0f0aa,RKJ16   ,United States,-81.3931,26.2619,4351.02,174.57,125.28,-10.08,4572.0,127.78999999999999,4038.6,1
a0f262,N160HE  ,United States,-111.2006,33.3263,1127.76,81.71,20.26,1.63,1104.9,-92.86,-3467.1,1
a0f2c6,N160ME  ,United States,-116.761,43.6182,1638.3,49.52,312.47,-2.28,1691.64,-32.18999999999999,586.74,1
a0f355,SKW5635 ,United States,-88.6037,41.9633,2689.86,131.71,90.67,-0.65,2705.1,82.19,1013.4599999999998,1
a0f419,N1600U  ,United States,-87.701,30.4678,182.88,39.1,180.0,-0.65,205.74,-92.61000000000001,-2499.3599999999997,1
a0f46f,DAL405  ,United States,-85.6988,42.4775,11894.82,284.59,91.55,0.0,11871.96,245.48999999999998,11666.22,1
a0f4a2,DAL773  ,United States,-97.2878,38.7624,10363.2,195.29,260.14,0.0,10576.56,-89.29999999999998,-1295.3999999999996,1
a0f506,N1607L  ,United States,-100.0377,38.1357,9448.8,180.45,119.93,0.0,9646.92,-14.840000000000003,-929.6399999999994,1
a0f566,AAL1206 ,United States,-71.0208,42.3621,0.0,0.0,165.94,0.0,0.0,-180.45,-9646.92,0
a0f59c,N161CE  ,United States,-81.9226,27.2038,10591.8,149.73,283.51,6.5,10995.66,149.73,10995.66,1
a0f886,UCA4308 ,United States,-77.4385,38.9535,0.0,0.64,11.25,0.0,0.0,-149.09,-10995.66,0
a0f8cb,UCA4858 ,United States,-82.2387,39.7699,6705.6,178.12,297.9,-0.65,6842.76,177.48000000000002,6842.76,1
a0f8d3,UCA4831 ,United States,-78.6384,38.1839,4747.26,180.06,233.13,-0.33,4892.04,1.9399999999999977,-1950.7200000000003,1
a0f935,N162B   ,United States,-84.4773,33.8638,1394.46,80.18,171.14,0.0,1478.28,-99.88,-3413.76,1
a0fac3,SKW5905 ,United States,-105.2548,38.1637,9144.0,203.67,246.48,-0.65,9250.68,123.48999999999998,7772.400000000001,1
a0fba3,N1621M  ,United States,-118.5511,38.6782,7620.0,148.31,141.62,-0.33,7825.74,-55.359999999999985,-1424.9400000000005,1
a0fbb7,UAL2342 ,United States,-83.7238,31.824,11887.2,247.11,161.68,0.0,12260.58,98.80000000000001,4434.84,1
a0fbfa,UAL2625 ,United States,-98.9283,30.5141,6096.0,213.23,157.89,-13.0,6400.8,-33.880000000000024,-5859.78,1
a0fc23,MVJ25   ,United States,-99.3225,33.6422,12496.8,265.73,116.32,-0.33,12862.56,52.50000000000003,6461.759999999999,1
a0fc35,N1625T  ,United States,-82.3844,27.0609,670.56,48.37,57.15,-0.98,762.0,-217.36,-12100.56,1
a0fcd4,AAL1152 ,United States,-80.955,35.0807,822.96,100.06,355.87,-4.88,937.26,51.690000000000005,175.26,1
a0fe7a,SKW4804 ,United States,-99.328,37.6254,10363.2,175.56,289.34,0.0,10607.04,75.5,9669.78,1
a0ff06,FFL957  ,United States,-101.6863,41.2218,11887.2,251.24,51.65,-0.33,11978.64,75.68,1371.5999999999985,1
a10308,CXK243  ,United States,-111.6193,33.2907,784.86,49.11,44.58,0.65,777.24,-202.13,-11201.4,1
a104c2,N165FD  ,United States,-73.8086,42.4444,1082.04,67.4,180.87,0.0,1120.14,18.290000000000006,342.9000000000001,1
a105df,N165SP  ,United States,-113.2398,37.1311,1463.04,49.78,246.88,-1.95,1524.0,49.14,1524.0,1
a106b3,VTE3386 ,United States,-111.4871,33.6616,5791.2,232.23,81.98,-0.33,5974.08,182.45,4450.08,1
a106fd,VTE3902 ,United States,-74.373,44.0118,4274.82,197.36,19.33,-7.15,4282.44,-34.869999999999976,-1691.6400000000003,1
a10708,N1653F  ,United States,-80.5761,25.5047,106.68,29.22,116.11,0.0,137.16,-168.14000000000001,-4145.28,1
a107fe,CNS3681 ,United States,-81.0321,29.987,6705.6,147.1,168.3,0.0,7002.78,117.88,6865.62,1
a1094c,EDV4661 ,United States,-73.7866,40.6226,0.0,0.06,123.75,0.0,0.0,-147.04,-7002.78,0
a1099f,SKW4703 ,United States,-93.7663,38.1281,10668.0,256.04,104.43,-0.33,10919.46,255.98000000000002,10919.46,1
a10adf,CXK682  ,United States,-97.5824,33.2431,1348.74,44.48,275.97,0.0,1363.98,-211.56000000000003,-9555.48,1
a10bbc,AAL2207 ,United States,-97.04,32.9091,0.0,6.69,270.0,0.0,0.0,-37.79,-1363.98,0
a10d42,N167SC  ,United States,-122.3395,38.2063,731.52,103.53,280.3,19.18,792.48,96.84,792.48,1
a10d56,SKW6014 ,United States,-121.6924,42.1638,10972.8,213.76,18.52,0.0,11140.44,110.22999999999999,10347.960000000001,1
a10e21,UAL2137 ,United States,-81.1318,38.1846,10066.02,268.37,101.61,-0.33,10256.52,54.610000000000014,-883.9200000000001,1
a10e29,UAL2265 ,United States,-84.5255,41.6558,11887.2,280.89,93.47,0.0,11932.92,12.519999999999982,1676.3999999999996,1
a10fff,N168GC  ,United States,-81.9077,31.1706,12496.8,226.13,355.17,0.0,12908.28,-54.75999999999999,975.3600000000006,1
a1139f,FDX3901 ,United States,-85.9375,40.2301,10058.4,274.62,76.02,0.0,10218.42,48.49000000000001,-2689.8600000000006,1
a113cf,N169HC  ,United States,-80.7725,26.1474,1249.68,43.24,87.95,0.65,1348.74,-231.38,-8869.68,1
a11436,N169MF  ,United States,-83.6502,29.4092,5227.32,157.16,152.51,0.0,5440.68,113.91999999999999,4091.9400000000005,1
a11473,N169PS  ,United States,-115.3197,36.3489,1432.56,54.41,166.88,0.0,1485.9,-102.75,-3954.78,1
a114c9,ERY69   ,United States,-81.6383,35.0556,12618.72,256.0,174.12,2.6,12908.28,201.59,11422.380000000001,1
